idx,title_raw,text_raw
8604309,"

                    Plants and seeds of hybrid corn variety CH967642                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH967642. The invention thus relates to the plants, seeds and tissue cultures of the variety CH967642, and to methods for producing a corn plant produced by crossing a corn plant of variety CH967642 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH967642.         "
10820548,"

                    Plants and seeds of hybrid corn variety CH996524                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH996524. The invention thus relates to the plants, seeds and tissue cultures of the variety CH996524, and to methods for producing a corn plant produced by crossing a corn plant of variety CH996524 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH996524.         "
8697944,"

                    Plants and seeds of hybrid corn variety CH312088                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH312088. The invention thus relates to the plants, seeds and tissue cultures of the variety CH312088, and to methods for producing a corn plant produced by crossing a corn plant of variety CH312088 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH312088.         "
8912408,"

                    Plants and seeds of hybrid corn variety CH540328                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH540328. The invention thus relates to the plants, seeds and tissue cultures of the variety CH540328, and to methods for producing a corn plant produced by crossing a corn plant of variety CH540328 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH540328.         "
10542701,"

                    Plants and seed of corn variety CV658586                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV658586. The invention thus relates to the plants, seeds and tissue cultures of the variety CV658586, and to methods for producing a corn plant produced by crossing a corn plant of variety CV658586 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV658586 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV658586.         "
10582685,"

                    Plants and seeds of hybrid corn variety CH532633                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH532633. The invention thus relates to the plants, seeds and tissue cultures of the variety CH532633, and to methods for producing a corn plant produced by crossing a corn plant of variety CH532633 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH532633.         "
10492397,"

                    Plants and seeds of hybrid corn variety CH365604                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH365604. The invention thus relates to the plants, seeds and tissue cultures of the variety CH365604, and to methods for producing a corn plant produced by crossing a corn plant of variety CH365604 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH365604.         "
8319069,"

                    Plants and seeds of hybrid corn variety CH809540                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH809540. The invention thus relates to the plants, seeds and tissue cultures of the variety CH809540, and to methods for producing a corn plant produced by crossing a corn plant of variety CH809540 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH809540.         "
8455743,"

                    Plants and seeds of hybrid corn variety CH690072                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH690072. The invention thus relates to the plants, seeds and tissue cultures of the variety CH690072, and to methods for producing a corn plant produced by crossing a corn plant of variety CH690072 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH690072.         "
8525001,"

                    Plants and seeds of hybrid corn variety CH948307                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH948307. The invention thus relates to the plants, seeds and tissue cultures of the variety CH948307, and to methods for producing a corn plant produced by crossing a corn plant of variety CH948307 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH948307.         "
8569599,"

                    Plants and seeds of hybrid corn variety CH934907                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH934907. The invention thus relates to the plants, seeds and tissue cultures of the variety CH934907, and to methods for producing a corn plant produced by crossing a corn plant of variety CH934907 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH934907.         "
8575461,"

                    Plants and seeds of corn variety CV104435                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV104435. The invention thus relates to the plants, seeds and tissue cultures of the variety CV104435, and to methods for producing a corn plant produced by crossing a corn plant of variety CV104435 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV104435 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV104435.         "
8581077,"

                    Plants and seeds of corn variety CV098768                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV098768. The invention thus relates to the plants, seeds and tissue cultures of the variety CV098768, and to methods for producing a corn plant produced by crossing a corn plant of variety CV098768 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV098768 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV098768.         "
10798895,"

                    Plants and seeds of hybrid corn variety CH100107                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH100107. The invention thus relates to the plants, seeds and tissue cultures of the variety CH100107, and to methods for producing a corn plant produced by crossing a corn plant of variety CH100107 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH100107.         "
10806110,"

                    Plants and seeds of hybrid corn variety CH101720                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH101720. The invention thus relates to the plants, seeds and tissue cultures of the variety CH101720, and to methods for producing a corn plant produced by crossing a corn plant of variety CH101720 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH101720.         "
10827707,"

                                    Plants and seeds of hybrid corn variety CH100348                                
","
                                    United States Patent 10827707                                "
10874066,"

                                    Plants and seeds of corn variety CV804042                                
","
                                    United States Patent 10874066                                "
8912405,"

                    Plants and seeds of hybrid corn variety CH868887                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH868887. The invention thus relates to the plants, seeds and tissue cultures of the variety CH868887, and to methods for producing a corn plant produced by crossing a corn plant of variety CH868887 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH868887.         "
8722997,"

                    Plants and seeds of corn variety CV927887                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV927887. The invention thus relates to the plants, seeds and tissue cultures of the variety CV927887, and to methods for producing a corn plant produced by crossing a corn plant of variety CV927887 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV927887 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV927887.         "
8735687,"

                    Plants and seeds of corn variety CV636214                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV636214. The invention thus relates to the plants, seeds and tissue cultures of the variety CV636214, and to methods for producing a corn plant produced by crossing a corn plant of variety CV636214 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV636214 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV636214.         "
8604308,"

                    Plants and seeds of corn variety CV131671                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV131671. The invention thus relates to the plants, seeds and tissue cultures of the variety CV131671, and to methods for producing a corn plant produced by crossing a corn plant of variety CV131671 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV131671 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV131671.         "
8658872,"

                    Plants and seeds of corn variety CV678689                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV678689. The invention thus relates to the plants, seeds and tissue cultures of the variety CV678689, and to methods for producing a corn plant produced by crossing a corn plant of variety CV678689 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV678689 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV678689.         "
9848554,"

                    Plants and seeds of corn variety CV509109                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV509109. The invention thus relates to the plants, seeds and tissue cultures of the variety CV509109, and to methods for producing a corn plant produced by crossing a corn plant of variety CV509109 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV509109 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV509109.         "
9867346,"

                    Plants and seeds of hybrid corn variety CH334255                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH334255. The invention thus relates to the plants, seeds and tissue cultures of the variety CH334255, and to methods for producing a corn plant produced by crossing a corn plant of variety CH334255 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH334255.         "
9924694,"

                    Plants and seeds of corn variety CV759867                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV759867. The invention thus relates to the plants, seeds and tissue cultures of the variety CV759867, and to methods for producing a corn plant produced by crossing a corn plant of variety CV759867 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV759867 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV759867.         "
9756808,"

                    Plants and seeds of hybrid corn variety CH051954                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH051954. The invention thus relates to the plants, seeds and tissue cultures of the variety CH051954, and to methods for producing a corn plant produced by crossing a corn plant of variety CH051954 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH051954.         "
8278534,"

                    Plants and seeds of corn variety CV295879                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV295879. The invention thus relates to the plants, seeds and tissue cultures of the variety CV295879, and to methods for producing a corn plant produced by crossing a corn plant of variety CV295879 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV295879 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV295879.         "
8288632,"

                    Plants and seeds of corn variety CV082720                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV082720. The invention thus relates to the plants, seeds and tissue cultures of the variety CV082720, and to methods for producing a corn plant produced by crossing a corn plant of variety CV082720 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV082720 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV082720.         "
8367904,"

                    Plants and seeds of corn variety CV182075                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV182075. The invention thus relates to the plants, seeds and tissue cultures of the variety CV182075, and to methods for producing a corn plant produced by crossing a corn plant of variety CV182075 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV182075 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV182075.         "
10729086,"

                    Plants and seeds of hybrid corn variety CH101172                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH101172. The invention thus relates to the plants, seeds and tissue cultures of the variety CH101172, and to methods for producing a corn plant produced by crossing a corn plant of variety CH101172 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH101172.         "
10874076,"

                                    Plants and seeds of hybrid corn variety CH953020                                
","
                                    United States Patent 10874076                                "
8878026,"

                    Plants and seeds of hybrid corn variety CH235629                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH235629. The invention thus relates to the plants, seeds and tissue cultures of the variety CH235629, and to methods for producing a corn plant produced by crossing a corn plant of variety CH235629 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH235629.         "
8710332,"

                    Plants and seeds of hybrid corn variety CH089600                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH089600. The invention thus relates to the plants, seeds and tissue cultures of the variety CH089600, and to methods for producing a corn plant produced by crossing a corn plant of variety CH089600 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH089600.         "
8729364,"

                    Plants and seeds of corn variety CV741085                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV741085. The invention thus relates to the plants, seeds and tissue cultures of the variety CV741085, and to methods for producing a corn plant produced by crossing a corn plant of variety CV741085 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV741085 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV741085.         "
8946525,"

                    Plants and seeds of hybrid corn variety CH164731                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH164731. The invention thus relates to the plants, seeds and tissue cultures of the variety CH164731, and to methods for producing a corn plant produced by crossing a corn plant of variety CH164731 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH164731.         "
9232734,"

                    Plants and seeds of hybrid corn variety CH664189                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH664189. The invention thus relates to the plants, seeds and tissue cultures of the variety CH664189, and to methods for producing a corn plant produced by crossing a corn plant of variety CH664189 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH664189.         "
9301476,"

                    Plants and seeds of corn variety CV061486                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV061486. The invention thus relates to the plants, seeds and tissue cultures of the variety CV061486, and to methods for producing a corn plant produced by crossing a corn plant of variety CV061486 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV061486 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV061486.         "
9072246,"

                    Plants and seeds of corn variety CV723321                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV723321. The invention thus relates to the plants, seeds and tissue cultures of the variety CV723321, and to methods for producing a corn plant produced by crossing a corn plant of variety CV723321 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV723321 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV723321.         "
9167769,"

                    Plants and seeds of corn variety CV068285                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV068285. The invention thus relates to the plants, seeds and tissue cultures of the variety CV068285, and to methods for producing a corn plant produced by crossing a corn plant of variety CV068285 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV068285 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV068285.         "
9414554,"

                    Plants and seeds of hybrid corn variety CH684331                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH684331. The invention thus relates to the plants, seeds and tissue cultures of the variety CH684331, and to methods for producing a corn plant produced by crossing a corn plant of variety CH684331 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH684331.         "
9648823,"

                    Plants and seeds of hybrid corn variety CH085645                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH085645. The invention thus relates to the plants, seeds and tissue cultures of the variety CH085645, and to methods for producing a corn plant produced by crossing a corn plant of variety CH085645 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH085645.         "
10856502,"

                                    Plants and seeds of hybrid corn variety CH101132                                
","
                                    United States Patent 10856502                                "
8912406,"

                    Plants and seeds of hybrid corn variety CH353362                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH353362. The invention thus relates to the plants, seeds and tissue cultures of the variety CH353362, and to methods for producing a corn plant produced by crossing a corn plant of variety CH353362 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH353362.         "
8658873,"

                    Plants and seeds of corn variety CV935324                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV935324. The invention thus relates to the plants, seeds and tissue cultures of the variety CV935324, and to methods for producing a corn plant produced by crossing a corn plant of variety CV935324 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV935324 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV935324.         "
8829297,"

                    Plants and seeds of hybrid corn variety CH154632                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH154632. The invention thus relates to the plants, seeds and tissue cultures of the variety CH154632, and to methods for producing a corn plant produced by crossing a corn plant of variety CH154632 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH154632.         "
8829300,"

                    Plants and seeds of hybrid corn variety CH096048                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH096048. The invention thus relates to the plants, seeds and tissue cultures of the variety CH096048, and to methods for producing a corn plant produced by crossing a corn plant of variety CH096048 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH096048.         "
8722998,"

                    Plants and seeds of corn variety CV038052                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV038052. The invention thus relates to the plants, seeds and tissue cultures of the variety CV038052, and to methods for producing a corn plant produced by crossing a corn plant of variety CV038052 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV038052 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV038052.         "
8735688,"

                    Plants and seeds of hybrid corn variety CH658401                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH658401. The invention thus relates to the plants, seeds and tissue cultures of the variety CH658401, and to methods for producing a corn plant produced by crossing a corn plant of variety CH658401 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH658401.         "
9237731,"

                    Plants and seeds of hybrid corn variety CH552985                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH552985. The invention thus relates to the plants, seeds and tissue cultures of the variety CH552985, and to methods for producing a corn plant produced by crossing a corn plant of variety CH552985 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH552985.         "
9018491,"

                    Plants and seeds of corn variety CV701635                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV701635. The invention thus relates to the plants, seeds and tissue cultures of the variety CV701635, and to methods for producing a corn plant produced by crossing a corn plant of variety CV701635 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV701635 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV701635.         "
10485205,"

                    Plants and seeds of corn variety CV663453                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV663453. The invention thus relates to the plants, seeds and tissue cultures of the variety CV663453, and to methods for producing a corn plant produced by crossing a corn plant of variety CV663453 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV663453 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV663453.         "
8471123,"

                    Plants and seeds of corn variety CV286014                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV286014. The invention thus relates to the plants, seeds and tissue cultures of the variety CV286014, and to methods for producing a corn plant produced by crossing a corn plant of variety CV286014 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV286014 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV286014.         "
8217242,"

                    Plants and seeds of hybrid corn variety CH088433                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH088433. The invention thus relates to the plants, seeds and tissue cultures of the variety CH088433, and to methods for producing a corn plant produced by crossing a corn plant of variety CH088433 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH088433.         "
8269079,"

                    Plants and seeds of hybrid corn variety CH354755                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH354755. The invention thus relates to the plants, seeds and tissue cultures of the variety CH354755, and to methods for producing a corn plant produced by crossing a corn plant of variety CH354755 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH354755.         "
8288627,"

                    Plants and seeds of hybrid corn variety CH532948                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH532948. The invention thus relates to the plants, seeds and tissue cultures of the variety CH532948, and to methods for producing a corn plant produced by crossing a corn plant of variety CH532948 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH532948.         "
8294003,"

                    Plants and seeds of corn variety CV215542                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV215542. The invention thus relates to the plants, seeds and tissue cultures of the variety CV215542, and to methods for producing a corn plant produced by crossing a corn plant of variety CV215542 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV215542 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV215542.         "
8367902,"

                    Plants and seeds of corn variety CV969822                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV969822. The invention thus relates to the plants, seeds and tissue cultures of the variety CV969822, and to methods for producing a corn plant produced by crossing a corn plant of variety CV969822 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV969822 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV969822.         "
8288630,"

                    Plants and seeds of corn variety CV397769                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV397769. The invention thus relates to the plants, seeds and tissue cultures of the variety CV397769, and to methods for producing a corn plant produced by crossing a corn plant of variety CV397769 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV397769 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV397769.         "
8314310,"

                    Plants and seeds of hybrid corn variety CH683282                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH683282. The invention thus relates to the plants, seeds and tissue cultures of the variety CH683282, and to methods for producing a corn plant produced by crossing a corn plant of variety CH683282 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH683282.         "
8558090,"

                    Plants and seeds of corn variety CV677156                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV677156. The invention thus relates to the plants, seeds and tissue cultures of the variety CV677156, and to methods for producing a corn plant produced by crossing a corn plant of variety CV677156 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV677156 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV677156.         "
10757896,"

                    Plants and seeds of hybrid corn variety CH101657                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH101657. The invention thus relates to the plants, seeds and tissue cultures of the variety CH101657, and to methods for producing a corn plant produced by crossing a corn plant of variety CH101657 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH101657.         "
10785949,"

                    Plants and seeds of hybrid corn variety CH101474                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH101474. The invention thus relates to the plants, seeds and tissue cultures of the variety CH101474, and to methods for producing a corn plant produced by crossing a corn plant of variety CH101474 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH101474.         "
8735695,"

                    Plants and seeds of hybrid corn variety CH458430                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH458430. The invention thus relates to the plants, seeds and tissue cultures of the variety CH458430, and to methods for producing a corn plant produced by crossing a corn plant of variety CH458430 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH458430.         "
8134056,"

                    Plants and seeds of hybrid corn variety CH409218                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH409218. The invention thus relates to the plants, seeds and tissue cultures of the variety CH409218, and to methods for producing a corn plant produced by crossing a corn plant of variety CH409218 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH409218.         "
10542706,"

                    Plants and seeds of corn variety CV702725                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV702725. The invention thus relates to the plants, seeds and tissue cultures of the variety CV702725, and to methods for producing a corn plant produced by crossing a corn plant of variety CV702725 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV702725 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV702725.         "
10412917,"

                    Plants and seeds of corn variety CV691450                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV691450. The invention thus relates to the plants, seeds and tissue cultures of the variety CV691450, and to methods for producing a corn plant produced by crossing a corn plant of variety CV691450 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV691450 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV691450.         "
8367908,"

                    Plants and seeds of hybrid corn variety CH847610                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH847610. The invention thus relates to the plants, seeds and tissue cultures of the variety CH847610, and to methods for producing a corn plant produced by crossing a corn plant of variety CH847610 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH847610.         "
8373041,"

                    Plants and seeds of hybrid corn variety CH105845                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH105845. The invention thus relates to the plants, seeds and tissue cultures of the variety CH105845, and to methods for producing a corn plant produced by crossing a corn plant of variety CH105845 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH105845.         "
8680382,"

                    Plants and seeds of corn variety CV577302                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV577302. The invention thus relates to the plants, seeds and tissue cultures of the variety CV577302, and to methods for producing a corn plant produced by crossing a corn plant of variety CV577302 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV577302 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV577302.         "
8729360,"

                    Plants and seeds of corn variety CV601120                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV601120. The invention thus relates to the plants, seeds and tissue cultures of the variety CV601120, and to methods for producing a corn plant produced by crossing a corn plant of variety CV601120 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV601120 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV601120.         "
8642852,"

                    Plants and seeds of corn variety CV651587                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV651587. The invention thus relates to the plants, seeds and tissue cultures of the variety CV651587, and to methods for producing a corn plant produced by crossing a corn plant of variety CV651587 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV651587 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV651587.         "
